prob_digit_0,prob_digit_1,prob_digit_2,prob_digit_3,prob_digit_4,prob_digit_5,prob_digit_6,prob_digit_7,prob_digit_8,prob_digit_9,pred,label
7.273317e-14,3.232945e-05,7.668377e-05,2.345801e-09,3.0557692e-09,1.8942035e-08,9.440288e-19,0.9998903,1.4060252e-10,7.396207e-07,7,7
4.569613e-07,2.2069848e-07,5.4049237e-11,2.8694474e-05,0.00070591975,5.5849476e-05,6.943903e-10,1.9078218e-05,0.0017356675,0.9974541,9,9
3.576347e-22,2.9776202e-17,2.382145e-20,5.563264e-18,4.379187e-24,1.7125348e-24,6.0490244e-21,5.2607974e-29,1.0,5.73396e-23,8,8
1.594954e-33,7.957195e-17,3.511155e-19,1.0,1.3651702e-23,3.0209697e-18,1.240673e-27,1.8789596e-15,3.5215723e-22,1.4669145e-12,3,3
1.1359188e-12,3.2797933e-09,0.00011741317,1.2484766e-05,1.0407248e-12,3.4380054e-10,4.0730617e-15,0.9998692,8.8218525e-07,6.663465e-15,7,7
1.0225507e-16,5.8357185e-20,4.5889867e-14,4.0364615e-19,9.791872e-20,2.7130862e-19,1.0632069e-17,1.0713591e-22,1.0,3.3017929e-15,8,8
1.1249832e-21,0.0,3.7371298e-29,5.5679366e-25,5.209071e-31,6.0853764e-16,1.0,2.9356862e-25,1.5354408e-23,6.139819e-25,6,6
3.466147e-27,1.1044705e-21,4.355019e-22,1.0,1.0509372e-23,1.6957864e-19,3.0694694e-32,4.429433e-19,1.07354396e-14,3.825153e-15,3,3
2.4395053e-09,1.3173529e-07,1.7113204e-12,6.383904e-09,0.000275814,5.0115048e-11,4.788036e-18,0.99839324,2.1246242e-08,0.0013308818,7,7
1.5393085e-19,3.4776393e-10,4.465868e-15,1.2882175e-19,0.9999999,9.181468e-20,2.8720807e-18,2.1720815e-08,1.0936129e-19,1.4552151e-07,4,4
9.577052e-11,7.916481e-13,1.2372462e-14,5.234583e-12,1.6071328e-06,2.316852e-14,7.396372e-21,1.3605015e-06,1.5170332e-11,0.999997,9,9
1.0613544e-06,0.9999604,1.366429e-08,2.5194832e-11,1.316707e-05,7.101421e-08,1.1647103e-05,1.2758677e-05,6.1233527e-07,2.357968e-07,1,1
7.796444e-11,0.999701,7.518202e-07,4.9128875e-08,7.8942394e-05,3.9361936e-09,6.908468e-10,0.00012745985,9.610418e-07,9.085487e-05,1,1
7.860504e-24,7.1683404e-13,2.2305762e-14,1.0186175e-18,6.780493e-25,1.2530274e-16,5.3099535e-36,1.0,8.107666e-18,2.3466173e-28,7,7
4.025034e-28,0.0,1.3665413e-29,1.6945953e-28,2.756596e-29,8.944804e-33,1.0,8.7907485e-27,1.5749758e-28,0.0,6,6
2.964761e-15,7.9033315e-15,2.294301e-18,1.343244e-13,4.6826106e-20,0.9984074,0.0015922607,2.9790034e-28,3.9530855e-07,7.244639e-11,5,5
1.8609344e-37,2.723763e-22,1.0,9.8606424e-30,8.086577e-31,4.4581e-33,1.6205477e-32,3.8149263e-21,3.775544e-30,2.4188418e-31,2,2
4.3461775e-08,7.575218e-09,4.513185e-06,0.00012786675,2.0116376e-08,2.834649e-06,5.685684e-10,7.243591e-08,0.99929404,0.00057061535,8,8
2.3588973e-19,7.21398e-15,4.770868e-12,3.895846e-19,1.0,2.9756022e-15,3.4741202e-17,8.8567605e-11,3.7403847e-20,7.493513e-12,4,4
5.0810297e-17,5.5964765e-23,9.3846296e-18,1.8744038e-14,5.417035e-11,1.6094768e-17,1.3028505e-27,3.6043342e-11,3.333486e-13,1.0,9,9
1.3197276e-27,1.5648226e-16,1.4796962e-25,3.867761e-09,1.4949435e-22,1.0,6.470163e-14,2.7465286e-30,1.6161577e-14,1.6531575e-12,5,5
1.0,1.1489049e-30,1.62937e-15,9.007583e-30,1.237569e-32,1.2402065e-24,9.019521e-21,8.038907e-23,5.350487e-25,4.1144117e-18,0,0
1.2565372e-14,1.0,1.6467224e-15,4.2591438e-26,2.483648e-16,1.753102e-10,4.7809765e-13,2.3397046e-16,1.7695746e-16,4.2641825e-19,1,1
5.05711e-10,1.1016526e-15,3.0133243e-09,6.419282e-08,9.2881746e-05,3.9826367e-07,3.5419312e-10,7.513543e-10,1.0300066e-09,0.99990666,9,9
1.1159811e-22,0.0,6.0861782e-27,5.8559237e-27,2.839447e-23,9.7079874e-23,1.0,2.352879e-24,2.368252e-30,1.2759743e-29,6,6
3.4008768e-21,1.3680036e-10,8.287325e-13,0.99729437,3.504331e-17,0.0027055559,2.8682867e-13,8.322111e-20,6.536757e-10,8.6465356e-08,3,3
1.3896341e-15,5.3310166e-15,1.3081083e-10,4.839359e-15,1.0,5.0411487e-11,1.469839e-11,2.4240393e-11,3.0471777e-15,2.1465551e-08,4,4
1.5643495e-18,5.807764e-18,6.666215e-16,7.257935e-12,7.992224e-21,1.2668778e-18,2.0004042e-20,2.9284286e-24,1.0,6.016112e-15,8,8
3.229299e-13,1.6409392e-17,1.0,3.4844177e-18,7.300917e-13,6.9578723e-13,1.3503929e-12,2.4893119e-15,2.9683586e-22,1.1616227e-16,2,2
2.9349857e-29,0.0,9.300658e-34,9.292187e-33,4.4290658e-32,2.6016535e-28,1.0,5.0600484e-30,3.2099927e-35,0.0,6,6
7.1543885e-26,2.6038637e-16,1.2781619e-10,1.0,1.808989e-18,3.499332e-13,8.01562e-19,1.4536773e-14,2.1550854e-14,1.9855352e-11,3,3
1.0,9.616679e-25,1.8124666e-22,7.891448e-32,5.0178316e-32,4.0607407e-26,4.2411324e-18,5.237808e-22,5.902597e-19,2.567115e-24,0,0
2.2233041e-18,1.3821563e-11,1.8276522e-13,1.1466217e-11,7.786893e-20,1.0447212e-09,6.5095917e-28,1.0,1.0359012e-13,5.8819522e-15,7,7
2.5558055e-27,2.1120794e-15,3.1063916e-21,6.1187715e-11,1.2924881e-22,1.0,4.4433337e-16,1.4029163e-25,7.118513e-17,1.3537642e-11,5,5
2.9076506e-09,0.94919807,3.285027e-05,0.00021273246,0.00013884412,1.5556587e-09,8.384922e-09,0.049259484,0.0011563996,1.6797014e-06,1,7
1.6530602e-07,1.9923284e-15,8.3385844e-18,3.563413e-12,8.3200313e-10,0.99999964,8.901278e-08,1.445291e-11,6.554058e-08,7.539466e-10,5,5
1.8098239e-13,1.5832374e-08,2.9774717e-05,0.0017669636,0.9981851,9.109542e-09,3.6920067e-16,1.7397277e-05,1.0398616e-09,7.670323e-07,4,4
6.784424e-09,7.32742e-07,2.8886974e-11,0.0006687538,0.00050313526,0.0025429723,8.273852e-06,7.924273e-07,2.0759398e-05,0.99625456,9,9
1.0570276e-12,2.2181735e-14,3.1119734e-15,2.7737819e-11,1.4855358e-05,1.9711938e-12,2.208864e-18,9.900215e-07,4.1224025e-12,0.99998415,9,9
9.150545e-13,2.4866556e-19,3.1506606e-15,7.6827434e-16,0.9999987,6.959267e-14,4.150853e-11,1.0679062e-10,7.754388e-14,1.3498493e-06,4,4
1.2654434e-12,0.9981067,1.2313127e-08,4.5617313e-07,6.448594e-07,2.5228637e-08,1.7617222e-09,7.2964633e-07,0.001891366,2.8103596e-08,1,1
5.0634403e-25,8.893591e-27,1.0,4.195305e-18,5.2730603e-19,1.5579496e-23,3.097921e-12,5.5611875e-17,5.867871e-25,1.8929001e-17,2,2
5.5622933e-16,1.5722925e-13,5.7713024e-14,6.174497e-14,1.1320937e-16,7.3223713e-19,6.129735e-24,6.9567066e-20,1.0,1.0168626e-18,8,8
1.6186963e-22,1.2839218e-16,1.0,1.0455113e-15,6.716382e-28,1.213922e-35,6.402156e-25,1.3815322e-14,3.7516033e-27,6.494675e-31,2,2
9.010437e-22,1.0,2.719088e-17,8.7489174e-30,2.446185e-18,2.6337775e-13,2.8112475e-19,4.41429e-17,2.0953671e-19,1.7709537e-22,1,1
5.3269757e-21,3.6845788e-17,1.8435153e-17,1.33167115e-14,1.735405e-19,1.6420647e-19,7.130787e-20,4.6023045e-24,1.0,1.5955253e-19,8,8
1.3645515e-16,2.2577486e-19,1.4234451e-11,4.2150997e-13,1.821988e-09,1.614925e-07,3.4673565e-18,2.427394e-09,1.0250464e-05,0.9999896,9,9
7.4132366e-19,2.165628e-12,3.4560632e-10,9.433498e-14,3.3087418e-14,1.0565138e-13,9.290484e-26,1.0,7.619344e-13,5.056055e-11,7,7
2.5627803e-24,1.947256e-35,9.745589e-20,1.2228179e-20,4.4656247e-25,1.2517433e-22,1.0,6.4486776e-25,6.1785164e-17,1.1216938e-33,6,6
1.7296415e-12,1.0,2.9290473e-10,2.9441234e-11,4.4527184e-08,1.4724794e-11,3.2108127e-09,3.092838e-08,3.526316e-08,5.8212296e-10,1,1
1.0,0.0,3.397027e-37,0.0,0.0,0.0,1.00668704e-29,9.645406e-33,0.0,1.9769513e-24,0,0
2.2585545e-09,0.9962037,1.2503223e-12,2.4788257e-08,9.795671e-05,8.2950596e-10,5.9453765e-07,8.206183e-09,0.0036965832,1.1131326e-06,1,1
2.1054206e-21,9.430745e-18,5.116837e-14,7.484077e-18,1.0,5.279992e-16,5.3249493e-19,5.4097684e-14,1.7070334e-20,1.1372126e-11,4,4
1.4719885e-15,1.2605498e-20,5.5783977e-14,6.9439265e-17,7.0187845e-05,3.4232036e-17,2.398427e-27,5.566378e-10,8.897123e-16,0.9999298,9,9
1.0,8.786682e-22,7.554758e-17,6.4915106e-29,7.6184046e-23,2.4479258e-22,2.2680158e-14,1.9313453e-18,9.673406e-19,2.192237e-17,0,0
1.25507044e-23,1.18863494e-23,1.5199424e-19,1.12507795e-13,1.2667026e-20,1.0,1.0599057e-11,3.9259413e-32,9.703829e-14,2.680172e-09,5,5
5.322149e-07,1.4771149e-06,1.6016145e-11,0.00053347315,0.00034435702,0.0027742777,1.5300209e-06,5.7667125e-07,0.005179344,0.9911644,9,9
7.1072864e-10,8.5866765e-07,3.4090049e-06,3.4049938e-07,7.346542e-11,3.1249883e-07,1.6533537e-17,0.99998784,7.16424e-06,1.607393e-09,7,7
9.0093485e-27,6.532679e-20,9.339796e-13,6.8961826e-25,1.0,8.829677e-25,1.0153412e-22,2.5714514e-13,3.4892852e-26,2.6950262e-14,4,4
1.463949e-38,2.6051202e-20,1.0,8.021764e-20,6.2804476e-21,8.616572e-21,1.1585344e-15,3.2778874e-14,2.7477292e-26,1.7282094e-28,2,2
3.2141512e-17,3.664239e-14,5.705857e-15,1.0869944e-14,6.681774e-15,3.9751746e-17,2.2520823e-15,4.6369818e-18,1.0,1.7537076e-17,8,8
1.0,1.7002585e-31,1.3263388e-20,3.5088315e-38,7.726112e-29,2.1217954e-29,2.2114502e-21,2.2427074e-19,1.0522099e-21,1.225216e-23,0,0
1.4130909e-15,5.2773865e-19,7.11764e-18,1.4120616e-15,1.0674183e-11,7.996679e-13,6.229668e-22,4.995061e-12,3.512891e-11,1.0,9,9
0.0,6.188035e-28,1.7762458e-28,1.0,2.5934832e-32,4.854313e-24,0.0,1.8928592e-22,5.715291e-22,4.5512708e-17,3,3
1.4057119e-16,1.9561728e-09,0.9999988,5.665891e-10,4.0151297e-17,2.3430744e-19,2.3983173e-20,4.915774e-09,1.2476843e-06,3.774265e-19,2,2
1.8683843e-27,1.9404975e-12,8.078093e-25,1.5325442e-08,2.1315675e-25,1.0,4.359988e-15,3.700792e-32,1.7633761e-15,2.710441e-13,5,5
4.0681854e-13,5.8937597e-09,3.7802747e-07,1.6781802e-10,2.7344e-12,1.073705e-11,1.6350981e-11,1.0296392e-12,0.99999964,1.1065252e-11,8,8
5.2578185e-12,2.6518684e-19,1.3052869e-12,1.2187178e-10,5.575834e-15,2.8073307e-06,0.99999714,2.289879e-13,4.616324e-16,1.7188496e-12,6,6
7.222274e-15,3.6684703e-08,0.8482171,1.8855434e-06,0.0006349606,8.147446e-06,0.15107898,2.4848914e-05,3.384164e-05,9.351076e-08,2,8
1.4495288e-23,4.0167717e-18,3.4169596e-13,4.202343e-15,1.0,3.225478e-12,6.519226e-23,5.6294713e-12,2.5830925e-20,1.7048327e-10,4,4
3.1074843e-12,1.6785543e-15,1.1468651e-10,2.2571545e-17,1.551498e-14,3.855245e-10,1.6898713e-19,1.0,2.5600914e-14,1.3513108e-11,7,7
9.705609e-07,3.6127457e-08,0.004760927,1.7381264e-07,7.377427e-08,1.2352313e-08,8.3471514e-11,0.99521315,2.3938841e-05,8.9692384e-07,7,7
5.568024e-19,0.0002493777,1.0806919e-08,1.1744479e-06,1.2595516e-08,0.989358,0.010364768,2.9745708e-09,2.6750151e-05,5.4153038e-08,5,5
5.588288e-13,6.522643e-19,2.063457e-17,4.947011e-10,3.892009e-07,1.6006366e-07,6.8024823e-18,2.3645983e-08,2.3029608e-11,0.9999994,9,9
1.0,1.4031428e-15,2.8128751e-21,2.1313618e-27,2.4757716e-21,8.986512e-22,5.400112e-09,6.96849e-15,1.9274679e-13,3.1300076e-18,0,0
2.82581e-09,0.9999584,7.791844e-12,1.1472342e-08,3.6059693e-05,7.4605794e-10,3.001516e-06,8.803653e-09,2.3530315e-06,1.4004567e-07,1,1
8.402847e-30,1.0616231e-23,4.958486e-31,1.1871404e-14,6.200418e-20,1.0,1.673026e-21,4.7977585e-24,8.203792e-20,2.3375289e-15,5,5
3.609858e-12,9.204828e-09,3.9403847e-07,8.313782e-11,0.9999889,1.7039038e-06,8.1753875e-11,1.386546e-06,1.5712581e-10,7.6127203e-06,4,4
1.6476938e-18,2.7668848e-32,3.7523569e-22,1.2169046e-18,5.1097723e-19,1.4707424e-18,2.5891029e-33,1.0,3.017674e-19,1.8705807e-12,7,7
2.9678698e-16,2.853247e-05,1.2222256e-07,3.1846703e-10,9.026602e-12,0.005887517,0.05507916,4.909697e-17,0.9390047,6.033511e-11,8,8
2.1969347e-16,1.9700644e-15,6.4341735e-12,2.7741445e-14,3.0422864e-16,1.2572399e-10,2.718077e-28,1.0,3.4651762e-15,3.563095e-12,7,7
1.5012893e-19,0.0,1.8356035e-28,7.2654775e-25,1.5734942e-26,4.93506e-19,1.0,3.0017552e-23,1.072558e-28,4.2856255e-27,6,6
4.818876e-14,4.27368e-06,8.146943e-06,1.4432644e-05,2.576049e-07,1.4082784e-06,1.1501119e-13,1.8315706e-06,0.9999695,1.7412644e-07,8,8
1.8965329e-14,5.5654974e-18,7.775373e-15,1.1231154e-12,2.9668854e-06,5.38138e-10,1.7975458e-16,1.3649967e-08,3.527869e-10,0.999997,9,9
1.1143961e-10,6.8979956e-13,7.734025e-14,3.4414716e-06,5.9890107e-07,4.89499e-06,8.792357e-15,1.1960853e-07,1.0603071e-06,0.99998987,9,9
3.4091223e-15,1.673722e-19,1.36891426e-14,3.3845528e-12,8.2941494e-07,9.464716e-12,5.9336106e-19,9.950256e-09,5.679224e-13,0.99999917,9,9
6.215445e-31,2.873682e-25,7.8710285e-26,1.0,2.380235e-22,8.606414e-15,1.3686453e-27,8.5834175e-18,7.536252e-13,4.3732995e-14,3,3
2.580539e-22,0.0,6.072862e-21,1.0392668e-18,2.9499783e-24,2.6616392e-24,1.0,2.6778271e-20,2.923664e-23,4.1858342e-29,6,6
7.5265494e-22,2.2567431e-23,9.709049e-18,1.0,2.03262e-19,8.719975e-20,4.634721e-32,7.4468496e-12,5.1795428e-14,3.338231e-14,3,3
3.3865018e-18,1.9354292e-09,4.406495e-08,2.6663882e-14,1.7455516e-17,1.7919177e-11,4.2313544e-26,1.0,3.380881e-14,1.8220845e-19,7,7
3.3174456e-11,8.465863e-09,5.6255845e-05,2.5093103e-09,5.183268e-16,4.5187692e-17,8.456169e-15,5.143867e-11,0.99994373,4.304385e-14,8,8
1.0,4.6236414e-35,1.0525182e-15,1.7321242e-27,2.7784554e-25,3.7784867e-21,1.1286197e-21,2.2475808e-19,9.220213e-21,7.1007605e-10,0,0
8.7254985e-20,2.1299616e-14,4.686227e-12,3.8060073e-18,1.1137966e-19,6.821217e-27,1.1097327e-21,1.6500173e-15,1.0,1.0757271e-25,8,8
1.2715041e-14,2.444614e-10,1.869747e-11,7.673521e-14,1.421557e-16,9.260257e-13,4.346038e-12,6.6421193e-18,1.0,1.1349847e-19,8,8
1.1198742e-15,6.44631e-12,1.4872482e-10,1.0360276e-13,8.460334e-20,4.6166634e-12,1.040129e-30,1.0,2.0797562e-14,1.1282038e-18,7,7
1.0783505e-21,1.4962022e-25,1.2316295e-18,5.6198896e-20,2.0037167e-22,3.0203267e-24,0.0,1.0,2.3823563e-18,3.67537e-17,7,7
7.489783e-08,3.7207715e-06,5.4801312e-05,2.2636046e-05,0.0256067,4.158582e-08,1.0434775e-14,0.055563543,2.4876238e-06,0.91874593,9,9
1.6561733e-10,1.1582029e-08,0.99990475,2.9383221e-08,1.224438e-12,7.4683174e-15,3.1299856e-17,1.2083505e-05,8.309193e-05,2.9421e-13,2,2
3.9451752e-14,6.6406286e-15,3.9129358e-14,0.00043579386,3.5315826e-12,0.99956053,3.2934402e-06,1.8755012e-13,1.5580318e-11,3.7280412e-07,5,5
9.7323335e-26,0.0,4.0473205e-32,9.8319364e-32,2.0100738e-34,9.384259e-28,1.0,1.0711959e-29,7.879991e-31,0.0,6,6
8.8918275e-15,1.5292635e-13,9.7488656e-11,6.044265e-06,1.1264962e-14,1.2857701e-11,4.134368e-18,3.4555356e-13,0.9999939,7.519209e-12,8,8
6.2438965e-10,0.99999976,2.579448e-13,3.5137427e-14,2.5029144e-07,1.8763094e-11,6.5547927e-09,9.700474e-11,2.4983995e-09,3.5304235e-10,1,1
3.2709987e-25,1.4723375e-13,3.653165e-21,6.847483e-08,9.581946e-21,0.9999999,5.2746175e-12,3.5194548e-27,1.5047042e-14,6.841325e-11,5,5
1.2963966e-18,3.7314746e-14,8.144486e-12,1.03224676e-16,6.3562464e-22,2.656687e-14,1.951801e-34,1.0,3.932748e-16,3.403162e-22,7,7
5.4176193e-14,4.1493054e-13,8.295754e-12,4.767728e-10,1.05968006e-07,2.0948269e-06,1.10995794e-13,8.586529e-08,9.820353e-07,0.9999968,9,9
3.5147268e-15,2.0413072e-08,7.295225e-09,2.1646831e-15,1.7688045e-17,1.0939969e-19,1.9790606e-20,2.9508582e-15,1.0,3.7584722e-23,8,8
1.1281043e-19,6.7585635e-19,1.0,8.575371e-17,8.1990924e-29,3.3297395e-34,6.671975e-28,4.0159923e-17,5.261671e-25,1.6971295e-30,2,2
0.99986386,2.3702035e-14,6.0768795e-13,4.9892e-20,1.5115441e-10,1.6242516e-12,0.0001360711,2.7445726e-12,4.334487e-08,4.0576955e-11,0,0
1.0288507e-30,2.4353052e-22,5.643247e-18,1.0,3.3620978e-25,3.5873726e-15,8.983315e-24,2.8330587e-19,7.5629474e-17,1.2612531e-14,3,3
1.1293773e-14,4.7511287e-11,7.134478e-15,1.3966119e-15,7.2243184e-12,7.873214e-20,5.4533123e-17,5.8570674e-18,1.0,4.403405e-11,8,8
2.3759657e-15,1.0315732e-13,6.338198e-10,2.987825e-14,0.999998,1.6451025e-11,1.5040825e-13,1.47346775e-08,4.773586e-13,1.9766997e-06,4,4
4.5181436e-25,0.0,5.1291465e-26,1.7482675e-28,1.7870249e-28,6.9920056e-29,1.0,2.1226e-26,4.730348e-34,1.0013951e-34,6,6
1.0459379e-23,1.6258605e-32,7.353581e-27,3.685805e-23,4.9797985e-21,9.007466e-18,1.0,7.760333e-25,1.4970166e-20,4.4020045e-29,6,6
1.124758e-11,2.8027162e-11,2.1491349e-14,9.9727675e-09,7.503271e-05,8.1293496e-07,3.7412157e-12,4.365813e-09,7.341493e-06,0.9999168,9,9
2.6517396e-15,1.0,3.0476529e-16,6.815458e-15,1.1542948e-08,1.863797e-15,4.8438884e-13,1.8534362e-10,7.6122775e-11,9.763141e-11,1,1
1.3543328e-13,5.933573e-17,3.842307e-14,3.1045005e-17,0.9999994,4.4970776e-17,6.465506e-11,5.6172467e-10,1.6547313e-15,6.041235e-07,4,4
3.4077507e-07,8.5903105e-07,0.9972894,0.000117173906,2.4734855e-11,4.4416655e-08,4.4965635e-14,0.0024653,0.00012690367,5.75693e-11,2,2
1.3961567e-26,1.7063203e-24,1.2386144e-22,3.242379e-12,5.16628e-26,1.0,1.9134596e-14,8.926232e-32,4.8232434e-18,6.967305e-12,5,5
7.42532e-12,4.0021278e-10,9.43786e-09,1.0628477e-10,3.9498017e-14,3.1358417e-13,7.280034e-12,6.847825e-15,1.0,1.2875779e-13,8,8
3.398083e-11,8.350477e-14,2.7482906e-14,5.6938365e-10,6.4489847e-10,0.9999999,1.4819268e-07,3.5185284e-12,5.1499016e-10,7.2473932e-12,5,5
9.613184e-13,1.8771464e-13,8.940727e-19,1.3757513e-09,8.985072e-06,1.6380898e-11,7.995541e-20,2.6004113e-08,1.07860595e-10,0.99999094,9,9
3.3306524e-20,2.47365e-19,9.654034e-15,1.0,5.8009668e-18,8.177419e-13,5.3125566e-25,6.745522e-14,2.3849234e-12,2.3434806e-18,3,3
1.062351e-18,6.0077445e-14,1.6696567e-13,2.2971806e-18,3.0794204e-21,4.4953816e-25,1.205456e-25,5.730092e-22,1.0,1.4818266e-24,8,8
3.6621175e-24,0.0,6.5185012e-24,5.2628264e-21,5.515245e-29,5.89632e-26,1.0,2.7277102e-25,6.2927004e-29,7.407788e-32,6,6
3.8200286e-24,7.302199e-11,2.2382576e-22,0.9999914,3.6463955e-21,8.588965e-06,2.5703743e-25,2.0965265e-17,1.6108447e-10,2.3630426e-15,3,3
5.1399362e-12,6.028897e-11,2.0658202e-10,6.5467006e-08,2.2884552e-11,2.4602825e-11,3.2043654e-12,7.987421e-14,0.9999999,1.2544756e-10,8,8
3.4052903e-15,3.2579405e-22,8.991574e-17,3.3176842e-10,8.7223235e-08,7.411152e-13,4.2747717e-25,8.576305e-09,1.0341223e-13,0.9999999,9,9
1.0,0.0,8.361953e-29,0.0,0.0,2.6823528e-30,1.540426e-25,3.61563e-24,7.544711e-31,6.782633e-27,0,0
1.206029e-28,0.0,4.219386e-30,4.2905852e-33,2.6916893e-31,2.6536663e-27,1.0,3.5271409e-28,4.787004e-26,1.3698672e-35,6,6
1.3372168e-11,1.0,1.839152e-11,3.230457e-13,1.8501286e-08,2.5073808e-12,2.1476504e-10,1.5025917e-09,5.438779e-10,2.9624362e-11,1,1
1.5375019e-18,1.0085096e-09,1.961477e-09,4.417497e-14,2.87324e-20,5.853721e-13,1.1685763e-27,1.0,6.747941e-14,1.0135732e-21,7,7
1.945378e-10,2.0690199e-29,1.9966447e-15,1.027923e-09,1.0285444e-17,0.999997,3.0058602e-06,3.724404e-17,1.2804838e-17,1.2524658e-14,5,5
6.355099e-10,4.253915e-12,5.8048912e-09,2.2639252e-07,0.00011656941,3.6665972e-06,2.4071997e-15,1.2679842e-05,2.0868127e-08,0.99986684,9,9
1.8388595e-23,3.05578e-07,0.99999964,8.0565417e-19,7.4939195e-21,8.017758e-19,1.3155235e-22,1.6956263e-09,8.042408e-21,9.474132e-23,2,2
4.26298e-26,2.6753501e-17,1.0,1.1743173e-14,1.3811797e-28,5.4429056e-30,2.643759e-31,2.642467e-17,8.451165e-22,4.5514308e-23,2,2
2.2214408e-09,0.9999771,4.10717e-07,1.3171891e-10,4.0717e-07,1.8033542e-09,2.2037814e-07,2.0450867e-05,1.2555554e-06,1.5462257e-09,1,1
6.7230674e-22,1.0,2.1747893e-15,7.3414206e-26,3.2800571e-18,1.0657028e-12,5.3005916e-18,1.7959688e-15,2.5480416e-16,3.7693595e-21,1,1
2.8279312e-18,5.477213e-14,6.045664e-11,2.363934e-18,8.838899e-20,1.2940746e-14,2.3283869e-32,1.0,5.558176e-17,3.0445007e-18,7,7
6.404193e-22,5.0356843e-17,8.6957763e-16,1.2292555e-24,3.8792473e-21,4.2664356e-23,1.2106301e-19,1.4859036e-22,1.0,5.162776e-25,8,8
2.5248166e-08,0.6095915,1.2579861e-10,4.2683925e-07,0.00022976687,1.3644659e-05,3.6261216e-09,2.4018914e-07,0.0017499676,0.38841447,1,9
2.8488735e-12,0.99793786,1.1076279e-10,1.839451e-09,9.918965e-07,3.351236e-11,3.4885015e-09,1.5978754e-08,0.002061149,1.2373498e-08,1,1
4.9025875e-16,1.5857307e-28,1.4934813e-26,7.9139435e-23,2.553383e-24,1.0,7.017671e-18,7.631447e-20,3.989494e-20,2.5992973e-17,5,5
1.0,1.6101354e-30,7.7863505e-22,2.6212192e-35,0.0,1.695868e-22,1.6174223e-25,9.359384e-19,3.8705982e-22,8.098825e-18,0,0
4.5775794e-25,6.5843706e-19,4.374332e-15,1.0,1.759091e-21,1.8491587e-15,6.2041678e-24,1.5491611e-15,4.4149174e-15,5.1362357e-18,3,3
1.34000745e-11,7.195582e-18,1.0235984e-09,2.1698754e-11,1.8214107e-11,6.649787e-11,1.3692938e-18,4.085778e-12,3.7661937e-06,0.9999962,9,9
6.4222557e-27,1.2026616e-09,1.0,1.4528076e-13,2.9863113e-17,7.902447e-16,1.1951284e-14,1.7870122e-12,9.779608e-24,1.0907025e-16,2,2
4.0013666e-13,1.1919673e-09,6.627884e-14,7.161727e-13,1.1565304e-14,0.99141216,0.008586718,5.312976e-20,4.5023366e-08,9.888729e-07,5,5
5.2604002e-20,5.801079e-25,8.160948e-17,4.869302e-15,4.839162e-20,1.0,1.4127812e-11,3.08414e-25,4.2384496e-17,8.89081e-12,5,5
3.4538583e-13,3.3536237e-15,5.6377497e-15,2.4922637e-11,1.0994052e-05,2.4799515e-13,5.6835734e-22,2.636243e-08,4.04377e-11,0.99998903,9,9
6.532692e-16,5.7450658e-36,6.509087e-23,4.638455e-31,1.9532729e-22,3.9236955e-32,1.0,4.5828184e-26,4.886175e-24,1.0204348e-31,6,6
5.862412e-14,1.0260395e-06,1.7360662e-09,2.919659e-07,4.827214e-13,5.119189e-07,2.5981771e-21,0.9999982,1.374697e-08,4.0455583e-11,7,7
1.4127863e-17,4.308956e-16,7.368118e-12,8.455074e-11,2.2600716e-07,0.0076653208,1.00742185e-10,3.029676e-13,1.541876e-07,0.9923343,9,9
4.6221873e-16,1.0369415e-12,3.0399328e-15,8.535263e-13,6.9814017e-13,7.969867e-16,5.76367e-17,1.0881237e-20,1.0,7.0243347e-12,8,8
2.2221222e-21,1.8123652e-27,1.4822792e-16,1.0,3.7384835e-22,2.9654627e-21,8.655544e-36,8.196126e-13,1.6648724e-11,9.734532e-13,3,3
2.8326877e-14,6.999966e-12,4.8119127e-11,1.3436999e-12,1.5118397e-13,4.7599813e-11,3.90454e-09,1.6768549e-19,1.0,8.447062e-13,8,8
3.1781647e-11,2.3361977e-11,4.13064e-12,9.837711e-11,0.00046001683,1.5809396e-12,3.5441145e-18,1.24198505e-05,5.748068e-11,0.9995276,9,9
2.7411758e-18,1.9256054e-20,8.3752736e-12,9.384508e-21,1.0,6.7888314e-16,4.72709e-16,2.296144e-13,2.4192706e-20,7.194184e-10,4,4
1.130664e-18,0.0,9.9008746e-27,9.804956e-27,1.6317398e-30,2.0618273e-19,1.0,5.4020553e-29,6.869387e-29,6.31662e-25,6,6
1.2550895e-38,6.077894e-20,3.5869347e-15,1.4513267e-12,9.7655584e-23,2.93063e-24,9.6400895e-37,1.0,2.3391912e-20,1.339598e-23,7,7
4.7506223e-18,7.345529e-21,1.119524e-15,2.113861e-15,1.7445843e-12,1.2432342e-15,1.4821288e-28,3.957111e-09,9.6649064e-11,1.0,9,9
2.9220043e-11,3.438232e-14,2.9288474e-17,4.228411e-07,5.2466135e-07,0.99137634,0.008622695,1.901915e-10,1.8604803e-11,5.873501e-11,5,6
1.8171842e-26,8.6613617e-20,2.9549825e-14,5.4467326e-28,1.0,1.9386164e-25,8.401015e-16,5.192241e-11,3.4706576e-20,2.7224163e-12,4,4
1.6253837e-16,1.0,3.4712146e-12,3.2324156e-14,1.2162605e-09,4.422874e-15,4.382568e-14,3.5161054e-09,6.7351025e-12,1.8987386e-11,1,1
