prob_digit_0,prob_digit_1,prob_digit_2,prob_digit_3,prob_digit_4,prob_digit_5,prob_digit_6,prob_digit_7,prob_digit_8,prob_digit_9,label
1.547095e-11,8.540303e-08,5.1015773e-05,1.9419833e-08,5.7679176e-13,1.0246462e-08,1.5408502e-13,4.48217e-11,0.99994886,1.9973319e-09,8
2.965063e-16,5.4197324e-11,1.073103e-08,3.6258094e-09,3.0871996e-18,2.4281832e-09,8.940949e-18,1.2897753e-13,1.0,2.15235e-10,8
9.418729e-27,3.9662185e-34,6.7828967e-18,1.3653475e-30,1.0,2.1655934e-21,5.3312394e-23,3.3468658e-20,1.8606656e-21,1.3084368e-15,4
9.213145e-13,0.99999964,4.3235024e-10,3.8793116e-14,3.6903776e-07,4.5282567e-12,2.3056888e-09,4.024022e-08,2.515082e-08,3.7234773e-09,1
2.1709471e-19,7.275147e-20,1.0,1.3819842e-12,2.2641909e-10,1.3968456e-16,3.8305066e-14,2.5717443e-14,1.2056947e-18,3.953928e-16,2
8.020402e-24,2.454755e-27,2.1229795e-27,1.1497291e-30,5.821386e-17,4.1708406e-19,1.0,1.6085643e-37,4.005456e-22,2.5470518e-30,6
3.8576001e-28,8.686712e-34,1.0,3.1532789e-27,4.626588e-20,2.1340873e-27,4.188691e-30,4.51346e-24,4.397362e-26,2.7589504e-38,2
1.381424e-09,0.9987698,2.2781092e-05,2.99614e-09,7.076578e-07,4.7587555e-06,0.00031221125,1.9744516e-07,0.0008892193,2.128173e-07,1
8.215433e-22,6.5882635e-27,1.0,5.7795415e-18,3.4851197e-27,1.3640582e-20,1.8950402e-23,3.6922716e-19,1.4326134e-16,5.9746314e-28,2
1.0,0.0,1.1097312e-16,8.2718447e-38,1.8204921e-28,1.1632776e-22,1.1725615e-16,9.640212e-27,1.1488786e-30,1.503287e-22,0
7.049107e-28,6.7887404e-20,1.0,1.3978431e-15,3.2496324e-25,1.0298303e-19,2.0769555e-16,1.1077946e-15,2.254934e-17,4.2179893e-36,2
7.0548675e-12,4.210837e-09,3.1143959e-09,1.4000019e-11,4.5803925e-17,5.592643e-09,1.8503303e-11,4.1951011e-16,1.0,2.8510316e-13,8
5.4855682e-11,1.4595336e-16,1.1789292e-12,0.83431214,4.967703e-19,0.16568789,1.1411528e-15,1.0141936e-12,2.8816164e-13,8.731539e-11,3
9.817502e-33,4.9875714e-37,3.2177998e-29,2.7254197e-34,5.1992163e-19,1.4109608e-26,1.0,4.058306e-35,1.4376639e-27,1.0593581e-37,6
3.0331862e-26,8.1726933e-17,1.0,1.0626649e-22,2.5716128e-32,1.4598962e-21,1.5502056e-25,6.65079e-18,3.5752675e-23,4.19775e-35,2
5.855224e-22,4.2809777e-23,1.119249e-18,3.4514404e-24,8.358007e-12,1.8676792e-19,1.0,1.7210462e-19,8.146415e-19,5.7953886e-27,6
8.785434e-16,1.2403125e-21,2.694611e-13,1.0785181e-08,1.0889767e-17,2.9194816e-10,3.3382735e-19,2.423776e-22,1.0,6.6153067e-13,8
7.0367523e-12,1.0005123e-28,1.0,2.0100682e-17,7.943349e-10,1.3096039e-17,1.02159936e-16,7.602108e-18,5.0389787e-10,5.0340926e-16,2
6.2364514e-08,7.010801e-08,7.689453e-08,1.00285664e-16,1.1039177e-07,2.0047336e-10,0.99999964,2.9576033e-18,4.575295e-08,1.1994475e-16,6
1.1775518e-21,5.92414e-26,5.5997256e-29,9.543356e-05,6.036478e-23,0.9999045,9.022294e-24,2.3389223e-28,8.186882e-19,1.2340862e-15,5
3.0652365e-07,2.6276562e-27,6.759257e-19,3.9428704e-24,9.8077484e-14,2.9165663e-16,0.99999964,6.640671e-26,8.1698005e-15,5.4366356e-23,6
1.2656571e-07,0.99580044,1.5662298e-06,1.8043493e-05,0.0013413653,5.364058e-08,1.4665246e-08,0.00014261718,0.0021853582,0.0005105389,1
4.5422226e-15,8.360302e-20,2.7158671e-15,2.0348377e-13,2.4016935e-13,6.5285602e-15,3.0630777e-28,0.9999887,1.3270698e-13,1.1289993e-05,7
2.1561483e-12,3.3423297e-09,2.98445e-09,4.2837178e-10,8.9265044e-17,8.473167e-10,1.2929871e-13,5.877831e-13,1.0,1.4112622e-11,8
6.927685e-19,1.7186236e-21,2.552485e-18,3.7098046e-20,2.469653e-11,4.6078367e-17,1.0,1.0391873e-26,1.8696324e-19,7.591363e-24,6
1.0,0.0,0.0,0.0,2.546983e-38,2.9406953e-33,6.5793226e-27,2.4790957e-23,0.0,8.036223e-27,0
2.617743e-19,2.4744819e-18,4.566314e-13,1.6678138e-13,7.254324e-23,9.262156e-15,2.0396754e-24,1.0735274e-22,1.0,2.26618e-16,8
3.7163172e-29,8.807497e-20,7.0133095e-14,1.7756263e-24,1.0,1.4784834e-17,6.756637e-17,1.4391692e-17,2.702082e-22,5.0798787e-20,4
2.6071e-09,4.132689e-12,3.3343076e-10,1.9763796e-07,1.1265606e-05,2.7538274e-11,1.2053801e-15,0.004212547,6.560947e-07,0.9957753,9
5.9214856e-30,7.838998e-18,1.0,4.2835117e-22,3.5544187e-24,2.1992036e-19,2.1962247e-29,2.0051235e-22,9.595451e-27,7.0209733e-38,2
4.6684194e-16,1.0813198e-11,1.2728425e-08,1.0,5.251126e-13,4.1069173e-10,9.283255e-19,1.3564671e-12,2.2119195e-09,1.5754866e-13,3
0.99999976,2.877099e-13,2.1397923e-07,9.1625324e-10,9.357411e-13,3.758786e-12,2.9701063e-08,9.191381e-13,1.8881474e-13,4.432338e-12,0
2.1104929e-14,0.9999995,3.9161335e-10,6.1421625e-16,2.1994971e-07,4.7964497e-12,1.5074828e-07,5.0939253e-09,1.10232065e-07,3.5304695e-10,1
5.4052835e-17,4.378315e-18,4.7769515e-19,2.0713879e-21,1.8653627e-14,1.0510288e-13,1.0,2.0362293e-26,3.166789e-14,1.0414956e-21,6
7.0907724e-11,1.4556905e-09,1.0242322e-08,1.2948612e-09,9.002398e-06,4.198692e-11,3.1014541e-18,2.729338e-08,1.11656746e-10,0.99999094,9
4.4167784e-19,2.4141105e-18,7.780859e-14,1.0,1.5928446e-25,1.4304833e-09,2.9032438e-33,5.9761325e-14,7.1957074e-10,4.758306e-13,3
9.128154e-25,0.0,1.7202797e-25,1.3404901e-34,4.0394815e-26,4.4892807e-25,1.0,0.0,6.603842e-26,0.0,6
1.6867974e-13,1.1650323e-13,2.8798203e-07,2.8788769e-10,9.3767e-22,3.2111054e-13,7.540119e-20,1.3392243e-16,0.99999976,3.832426e-15,8
2.6650345e-30,6.269853e-18,1.0,8.511269e-24,0.0,1.2433647e-26,7.0254334e-27,1.6231722e-23,6.599685e-19,4.5512397e-38,2
6.8322236e-22,3.2870246e-16,2.2568952e-14,2.6125601e-12,1.469588e-17,6.4006683e-13,2.5141767e-19,7.8104464e-22,1.0,4.9754244e-16,8
1.8673094e-26,6.3687584e-18,1.0,3.0170363e-22,6.162977e-33,5.3909066e-26,9.261892e-26,2.3617582e-21,2.4115493e-20,2.7563838e-38,2
2.1859374e-35,0.0,6.004459e-17,0.0,1.0,7.014195e-32,2.054433e-25,3.0316203e-36,1.3187674e-33,8.3862694e-35,4
8.2425583e-10,4.7661293e-12,8.8750457e-10,1.8700004e-07,9.048969e-06,4.1912536e-09,9.930122e-14,1.4716649e-06,1.4110808e-05,0.9999752,9
4.394955e-15,7.609058e-29,1.0,7.857865e-13,4.444004e-27,3.181859e-25,2.525783e-24,3.6655986e-16,4.1719808e-14,2.2370448e-17,2
2.2351187e-38,0.0,1.0,3.4553267e-24,1.0279798e-30,7.91247e-29,2.4789305e-34,3.0082724e-19,1.966262e-26,0.0,2
1.8834892e-12,9.6136e-06,1.3750964e-05,7.7071167e-07,4.8438585e-16,8.2601426e-11,7.6408997e-22,0.99996483,5.2677854e-07,1.0526031e-05,7
9.121536e-13,0.9999726,1.821666e-08,8.564026e-12,1.8705244e-06,2.4399414e-09,1.6197692e-08,2.828452e-07,2.4827841e-05,4.9250815e-07,1
5.6687384e-09,1.24866865e-05,2.2240965e-06,5.1526822e-05,2.9895704e-12,8.894073e-09,4.4686816e-13,2.6863178e-08,0.9985183,0.0014154006,8
4.843237e-15,1.9020008e-11,5.2862936e-11,1.4782313e-11,2.5186443e-16,2.2834213e-17,2.108436e-27,1.0,8.7843465e-12,1.0188093e-08,7
2.5273566e-14,3.8122936e-13,8.1817955e-11,5.383151e-10,5.664153e-15,1.1707511e-16,2.0283393e-24,0.9999999,3.8317817e-12,8.6449596e-08,7
1.0,7.0426744e-23,4.2471517e-12,1.5770721e-23,6.2886924e-14,1.6197883e-16,2.9705538e-16,2.0015903e-17,3.0350186e-16,3.2516898e-18,0
9.0550236e-07,0.012877348,0.0028501488,7.606117e-05,5.0649922e-11,0.06913261,2.6572713e-09,2.3643503e-09,0.91506296,5.1380664e-11,5
5.141603e-27,2.6051488e-21,2.4098288e-13,4.003844e-11,1.5220954e-26,7.3478904e-19,1.18273245e-23,4.9203803e-26,1.0,1.5071832e-18,8
2.1700208e-33,1.0464748e-19,1.0,9.451662e-27,5.260403e-34,8.987213e-26,9.281692e-35,2.7708887e-24,5.125166e-30,0.0,2
1.8294244e-12,3.96072e-09,1.4541358e-07,4.800898e-09,1.900331e-05,3.1267426e-11,1.10972685e-16,9.142642e-08,6.2614074e-09,0.9999808,9
1.10276995e-13,9.50848e-26,1.0,6.355638e-15,1.3201761e-19,5.4241076e-22,1.8405322e-21,1.227714e-16,7.1788616e-17,8.4444876e-16,2
1.379767e-15,7.3779005e-23,1.20945704e-20,1.0,8.4407905e-22,7.284913e-15,2.349023e-31,7.580638e-21,1.926409e-17,3.689007e-18,3
1.9460774e-18,7.884186e-27,3.001713e-13,1.3155999e-21,1.0,8.741432e-18,2.904964e-16,2.9418145e-20,1.6402337e-15,4.92194e-14,4
6.258445e-21,3.1614483e-25,9.898433e-17,1.0807451e-10,1.2638841e-12,9.622598e-15,1.489632e-30,2.5105757e-17,4.4705226e-11,1.0,9
4.960183e-11,0.9999925,3.690045e-07,4.4984687e-14,1.7468123e-08,2.4563976e-10,9.26436e-07,4.017107e-08,6.176131e-06,1.31167495e-08,1
6.9877915e-22,5.549992e-34,1.0,1.401955e-15,8.604915e-20,9.052607e-22,4.1162068e-23,2.0310022e-17,5.1623966e-12,1.2448873e-20,2
1.6236012e-21,4.1235855e-34,3.5993747e-18,8.822795e-28,2.4455903e-16,6.493702e-18,1.0,7.673402e-33,5.6800995e-23,9.0522035e-27,6
4.7932592e-31,0.0,8.200027e-15,3.1985686e-32,1.0,9.595693e-30,1.1309167e-21,1.4790296e-26,1.8700855e-30,2.0651622e-29,4
8.561883e-06,6.564824e-08,6.5894026e-05,0.0001322145,9.0631244e-07,0.99964964,7.280526e-08,8.879806e-05,3.021804e-05,2.3474611e-05,0
2.0976986e-18,0.9999976,5.544579e-09,1.25337666e-11,2.151641e-08,1.5961123e-11,9.764542e-13,4.168365e-08,2.435447e-06,1.6095999e-12,1
3.605093e-32,0.0,1.0827569e-36,0.0,6.8937765e-21,2.3103476e-31,1.0,0.0,1.2828644e-31,0.0,6
1.0,0.0,5.806744e-26,0.0,5.0320713e-33,8.0206385e-26,1.0739509e-19,1.1735405e-25,1.06975625e-33,5.2094477e-24,0
1.0,9.124238e-36,3.0452874e-35,0.0,1.17526745e-29,5.11795e-25,4.302929e-25,4.478163e-25,1.2961938e-33,1.9496891e-25,0
4.6021427e-33,0.0,5.72409e-35,0.0,5.8502482e-21,5.097262e-31,1.0,0.0,4.4671375e-34,0.0,6
5.6550055e-13,9.55042e-28,1.0479403e-20,5.010075e-10,4.261185e-14,1.0,1.5363929e-08,6.408012e-20,8.9951063e-10,1.6351939e-09,5
1.2027795e-15,1.0,1.5890311e-09,4.7969932e-15,6.122187e-09,9.6096655e-12,1.9167933e-08,4.5624038e-10,8.245676e-09,1.4740728e-11,1
7.5259755e-12,0.9999893,1.8798351e-08,1.2732478e-10,6.6061816e-06,3.3019737e-10,5.7535793e-10,3.7087157e-06,1.0542994e-07,1.9705023e-07,1
3.5415857e-19,4.216063e-13,1.3866029e-20,0.00051036006,2.0767442e-15,0.99948967,2.1980859e-15,1.5859354e-23,5.729071e-10,1.9599519e-17,5
9.471916e-07,0.9367345,0.03974881,7.744072e-05,4.31641e-06,0.00014740878,2.939827e-06,0.023277905,5.9301644e-08,5.770764e-06,7
2.2442758e-17,8.432351e-31,3.260314e-23,2.2491936e-26,1.8685648e-17,4.002895e-12,1.0,3.558555e-25,1.4976742e-19,1.2098443e-28,6
4.171197e-11,0.99998415,3.967247e-07,2.188492e-10,2.8536624e-06,1.1000699e-09,7.262979e-10,9.48553e-06,2.87296e-06,1.7033003e-07,1
4.2613813e-21,1.8371647e-14,1.0,7.543963e-16,2.8411445e-18,1.2237355e-15,8.785962e-18,2.3471791e-15,1.6569847e-18,1.7463428e-26,2
4.3227845e-11,9.714889e-28,3.955951e-08,8.298195e-10,1.4940951e-13,1.970525e-13,7.081437e-24,7.2517357e-12,2.4740916e-13,1.0,9
1.0,0.0,9.223724e-30,0.0,1.2515717e-29,1.1367702e-26,2.2740698e-23,6.0663766e-29,1.01537035e-33,4.004064e-23,0
3.6259856e-11,1.20841575e-11,5.1546066e-11,1.4971737e-16,2.206388e-08,2.2335878e-09,1.0,4.5583405e-18,3.5185724e-10,1.8198384e-14,6
3.1206057e-13,0.99995697,3.1344487e-07,6.853951e-10,4.727394e-06,1.849234e-08,5.0458933e-08,2.8012526e-05,9.34817e-06,5.2356205e-07,1
0.98295087,5.38468e-19,0.01697696,6.032168e-11,7.165605e-05,4.1605985e-09,4.8831083e-07,3.904497e-09,3.8796584e-09,3.6037909e-12,0
3.1551142e-23,9.392893e-20,1.0579532e-10,3.4167525e-16,1.4997408e-38,6.243613e-21,1.1457547e-28,2.5626531e-24,1.0,4.903669e-25,8
3.5645263e-36,2.4143118e-34,4.9676174e-21,3.108391e-31,1.0,1.2264049e-21,1.0875926e-20,7.3271424e-21,3.464151e-27,2.8845374e-22,4
1.0,4.088707e-17,1.733876e-12,2.3802106e-27,2.0561673e-16,1.2442732e-15,4.0014368e-12,3.6856115e-21,6.909353e-16,8.569639e-19,0
1.0412023e-21,6.3975504e-16,9.0919275e-05,7.432973e-13,0.99990904,8.463157e-14,3.3579416e-13,5.909381e-08,3.483724e-13,9.6302835e-14,4
8.4553974e-35,0.0,0.0,0.0,4.93173e-26,2.0889638e-29,1.0,0.0,2.052482e-33,0.0,6
1.2003842e-05,4.781438e-17,0.9999689,1.2929812e-06,1.4163182e-10,7.9424115e-12,4.065111e-10,5.0046184e-10,1.7745757e-05,1.1382548e-09,2
6.6754938e-15,4.7925198e-08,2.4649354e-09,0.0023776034,3.1508982e-08,1.7393133e-06,7.593573e-18,4.211481e-08,0.000681024,0.99693954,9
2.6461506e-05,0.9994777,0.00016874398,3.888144e-10,0.00015356287,1.6423881e-07,0.00011144068,1.2477188e-05,1.575307e-05,3.366284e-05,1
4.2415333e-19,1.7485082e-19,6.627236e-14,0.99999964,5.8961134e-19,1.7657264e-13,1.2967661e-27,2.5083494e-13,3.4118668e-07,2.7304808e-12,3
5.657788e-21,4.5325553e-26,2.4875294e-21,1.0,6.984803e-23,5.2947338e-17,1.5721976e-34,1.4374443e-20,9.875308e-18,1.8053017e-17,3
9.698591e-22,1.1082266e-21,4.1467868e-13,1.1286314e-23,1.0,7.2928855e-17,1.9505154e-17,4.8027562e-17,2.6741752e-18,1.5716478e-13,4
3.806399e-18,7.045474e-14,1.1252572e-11,1.5738312e-10,7.2009987e-16,2.9464586e-16,1.5477841e-31,1.0,1.1224191e-11,6.2701324e-09,7
2.7575905e-10,8.405407e-16,3.3895823e-08,2.16693e-08,9.9035795e-15,2.7692285e-10,3.620835e-12,1.5233636e-16,1.0,4.141731e-08,8
1.0,4.1103226e-38,2.6151394e-18,2.6600704e-28,3.6776345e-21,1.9048365e-18,3.4052128e-15,3.299455e-20,3.073439e-26,3.3134641e-15,0
1.0,3.8430927e-26,4.094501e-23,1.00603e-30,8.5899335e-26,3.0755124e-20,1.5747502e-17,1.0517664e-25,1.8880957e-26,1.894339e-23,0
1.944237e-11,0.99992,3.71952e-08,6.758412e-11,6.484464e-05,9.8621306e-11,2.3068324e-10,1.3743478e-05,1.0672675e-06,3.7491128e-07,1
3.157194e-05,3.6038342e-05,7.660324e-05,7.4135394e-05,2.1649286e-12,1.7825892e-08,1.2758086e-13,0.999637,8.4036884e-08,0.00014449374,7
1.9123859e-11,4.1049374e-20,2.4471504e-07,2.4829102e-11,1.8660672e-10,2.1286453e-14,1.3186287e-22,2.7396145e-09,2.7067983e-13,0.99999976,9
1.3797629e-18,7.071315e-21,3.9038965e-15,3.0428024e-10,9.036512e-06,1.4857022e-12,6.873233e-21,4.099034e-12,4.337269e-09,0.99999094,9
1.9677525e-36,8.180107e-27,1.2327963e-24,1.0,1.7249004e-31,5.9346575e-19,0.0,3.5325128e-21,6.589481e-16,5.648499e-19,3
2.9030845e-21,9.7664625e-21,3.2476516e-16,1.6282375e-17,4.5017853e-16,1.9365602e-19,5.0650605e-26,1.0,1.73136e-17,5.305223e-11,7
3.527541e-15,5.1799834e-08,3.866212e-09,5.9291314e-13,4.767639e-12,1.0405541e-14,2.4897141e-20,1.0,5.4712934e-10,1.2696081e-08,7
2.6162977e-13,4.145218e-10,1.1788515e-08,6.2127126e-10,0.0021952062,4.100261e-11,1.0918605e-14,5.362063e-09,6.5723155e-10,0.9978048,9
3.0168329e-27,1.2902891e-25,1.2018588e-13,3.1372433e-12,3.9075027e-25,5.9471353e-22,2.4236945e-28,7.048957e-25,1.0,1.1737076e-15,8
1.0725992e-35,1.1909151e-20,1.2235451e-21,1.0,1.9617017e-16,5.7938544e-15,1.6452535e-37,5.3935583e-19,9.818138e-18,1.6914539e-16,3
2.0058369e-17,1.1538313e-07,7.682217e-08,1.275041e-06,1.7994415e-09,2.836599e-13,2.3784933e-18,0.99999845,3.2836964e-10,6.5213043e-12,7
7.5811524e-30,2.9742852e-23,9.105976e-15,7.3448785e-15,7.159346e-29,7.4631644e-22,2.4908166e-27,7.026935e-27,1.0,2.8521188e-21,8
3.9070188e-21,8.459368e-27,4.0421965e-25,1.8299767e-19,6.897564e-21,4.9264304e-10,1.0,1.3393976e-32,7.392073e-15,3.416426e-24,6
2.9253603e-30,1.1717331e-18,6.114064e-17,1.0,5.651762e-16,1.5971178e-15,2.515617e-33,9.8622124e-17,3.3196351e-13,9.002872e-16,3
1.8600919e-07,1.3555336e-12,1.4073703e-07,1.0433638e-08,3.0752956e-09,3.930944e-11,4.0521194e-20,0.060718447,6.291122e-07,0.9392806,7
2.5157425e-25,7.5793484e-18,8.134557e-14,8.4342776e-17,1.0,7.541827e-14,1.5761787e-12,3.1664478e-12,1.5566474e-17,1.1352714e-10,4
1.9544748e-12,1.0614899e-14,2.8779626e-08,2.7083208e-10,1.6784823e-07,2.81468e-12,2.7357104e-19,9.7818156e-11,7.242694e-12,0.99999976,9
1.4338288e-10,0.99996364,3.034682e-05,4.141929e-11,8.984475e-10,1.7479083e-08,7.329706e-08,4.859929e-08,5.9993404e-06,2.0994462e-09,1
6.347987e-13,0.99996936,4.9450563e-08,4.3335016e-10,2.3325814e-05,1.2148999e-08,1.0724446e-07,5.9921013e-06,1.0553584e-06,1.7219465e-07,1
2.9898387e-21,2.1319664e-17,6.549104e-14,3.5707696e-08,8.221148e-20,3.299108e-17,8.5239534e-36,1.0,7.2546233e-13,6.6286804e-10,7
2.1225105e-34,0.0,3.734163e-38,4.5124317e-37,2.1375871e-23,3.0763683e-28,1.0,0.0,7.373834e-27,0.0,6
3.0231163e-24,2.0666038e-37,1.6520546e-34,9.619432e-17,9.4267355e-29,1.0,7.386831e-11,0.0,1.5963723e-18,3.6052995e-17,5
1.8165001e-24,7.83767e-36,1.0,1.4832687e-24,2.198574e-27,8.1648843e-29,1.9607001e-30,1.0907825e-22,1.203109e-24,9.3467635e-32,2
3.938406e-12,7.975816e-14,2.852514e-06,1.5187668e-05,6.3389463e-09,7.134486e-08,4.7071247e-15,3.7776067e-09,0.99556315,0.00441872,8
1.9925375e-27,5.3476007e-21,1.3426109e-16,7.1401286e-26,1.0,9.12638e-17,7.81291e-17,5.0921988e-20,1.5231854e-21,3.6271743e-19,4
7.999846e-22,1.6404101e-36,2.7464315e-17,1.5991887e-10,2.4505587e-16,9.120299e-15,6.960847e-35,5.631601e-22,5.0546823e-16,1.0,9
9.846259e-20,2.5373386e-27,7.914738e-28,3.1199474e-10,7.031289e-24,1.0,3.496264e-20,1.828454e-28,5.4915174e-16,9.461532e-15,5
1.0,0.0,5.0714256e-13,3.3102105e-34,9.492324e-13,4.9994285e-26,1.7810974e-09,2.7427176e-30,8.024423e-21,2.1698182e-14,0
3.0697738e-17,1.0,4.757016e-10,9.623171e-18,1.9520026e-11,2.3012616e-12,1.4191855e-10,3.5361403e-13,3.250773e-10,8.421977e-14,1
3.0193252e-09,9.701086e-19,0.032279447,9.475259e-06,0.000993739,1.6823943e-08,2.1475323e-06,2.135565e-13,2.5297284e-08,0.96671516,9
1.2085738e-24,2.2669185e-28,1.530093e-20,7.137935e-30,1.5142738e-15,1.3324839e-22,1.0,4.159607e-34,8.907555e-25,1.2295882e-32,6
1.3580069e-24,4.876527e-25,5.3254438e-24,1.0,3.7814985e-22,3.3302666e-08,1.6195153e-25,2.631813e-25,2.0498754e-19,5.9372524e-22,3
9.273458e-25,2.8515863e-28,1.2450687e-11,5.5880473e-24,1.0,3.8041183e-19,5.1207386e-19,6.7773877e-18,2.7198708e-21,9.9017515e-18,4
2.1399286e-23,7.706943e-23,9.405345e-18,4.122191e-13,1.0380415e-20,7.556441e-14,9.254566e-22,1.1184281e-28,1.0,2.2348696e-17,8
2.085889e-15,1.0472831e-31,1.0,4.4134503e-16,6.9285186e-15,3.6167097e-22,9.7581204e-21,1.4199282e-20,1.0959404e-17,3.9955347e-23,2
3.611989e-25,1.3573843e-33,9.411838e-26,0.0,2.7990226e-11,4.388478e-27,1.0,0.0,3.6860466e-29,5.761595e-35,6
3.0142416e-14,5.2871932e-14,7.8176e-11,1.0,2.508647e-13,9.562395e-13,3.6986696e-20,3.1935355e-12,7.6753545e-13,7.1392734e-14,3
1.0,1.6743254e-17,2.818062e-14,0.0,1.8637168e-17,2.046573e-24,4.5215974e-15,1.3489055e-30,3.129106e-22,1.5237735e-27,0
4.8940844e-24,1.0536986e-09,1.26583405e-11,3.170665e-09,2.1119082e-17,8.641969e-17,3.221088e-31,1.0,5.3241253e-12,6.9234527e-13,7
1.9653876e-23,1.4548645e-29,3.112618e-29,1.3786185e-10,7.87264e-21,1.0,3.3574829e-18,9.674495e-30,3.1621469e-18,9.9841484e-15,5
6.019655e-11,0.009581685,0.00015973268,0.00027621028,4.913873e-09,6.0840794e-10,6.247498e-15,0.9899809,1.3419116e-06,1.705766e-07,7
2.9212903e-11,2.8212003e-12,3.3056166e-12,3.312465e-08,2.8708448e-17,1.0,4.0670088e-16,7.1973885e-12,9.857945e-13,3.07287e-15,5
9.335783e-14,8.6448307e-07,1.6246728e-06,2.1175786e-10,0.999977,5.4327964e-10,2.5582075e-10,5.1261173e-10,4.2789483e-10,2.0501011e-05,4
8.7818106e-14,6.277646e-14,1.6032288e-11,2.366975e-11,0.00071085023,3.1305962e-09,1.5649914e-11,6.6399353e-09,6.43917e-09,0.99928916,9
8.83143e-17,1.0976608e-23,2.1061649e-16,5.5567512e-11,1.2856037e-11,1.1127626e-15,3.2391834e-27,3.1285084e-15,8.625407e-16,1.0,9
7.090427e-12,1.176591e-21,8.263224e-18,1.1138434e-19,1.0,1.0616096e-18,2.025204e-13,2.9160003e-12,2.0067682e-15,9.720943e-11,4
8.521108e-18,0.995471,8.777006e-06,7.78878e-09,2.9474097e-12,2.9286065e-10,6.8977607e-18,0.00451094,9.27546e-06,2.1895792e-10,1
9.6681846e-23,0.0,1.0,8.803054e-22,2.5420475e-19,1.9073417e-29,8.649449e-26,2.6545919e-24,4.080318e-20,5.755784e-24,2
3.6996817e-22,2.8106816e-17,3.3769434e-10,6.994268e-08,4.1260796e-30,3.6129576e-15,3.1115186e-26,1.4751843e-14,0.9999999,6.326348e-14,8
1.546971e-29,4.4379552e-20,1.0,5.2215518e-21,1.7737392e-37,6.714007e-26,5.039397e-23,4.530009e-21,2.0022878e-22,0.0,2
9.164293e-19,1.0,7.2202994e-11,1.6037892e-17,1.4070459e-10,1.1734498e-12,7.561096e-11,4.914935e-13,2.7071387e-10,1.06126405e-13,1
5.365332e-15,3.1771157e-18,4.6524286e-12,5.388506e-09,2.5407014e-18,7.37562e-12,4.5164054e-24,3.3644302e-19,1.0,1.2885251e-11,8
1.4840777e-17,1.2976198e-24,1.3287628e-15,4.3180886e-14,5.2067457e-09,1.5644533e-15,6.5423946e-23,9.988343e-14,1.0049735e-11,1.0,9
3.59622e-17,1.9889883e-22,5.0235036e-16,1.7482648e-16,2.646158e-14,6.501606e-19,4.197954e-22,1.0,8.059065e-19,1.0791291e-12,7
2.886437e-14,1.5525468e-28,7.702062e-16,1.3844689e-24,1.4782869e-16,1.1842659e-18,1.0,4.8563513e-31,1.4343148e-15,1.4704048e-27,6
4.633093e-12,0.99997056,1.03867926e-07,9.793305e-12,1.4499146e-06,1.7862321e-10,2.2252163e-10,2.4591413e-05,3.2589126e-06,7.808872e-08,1
1.0,4.1542018e-33,1.9708222e-24,0.0,3.494697e-24,1.490767e-25,4.1188264e-17,4.6141165e-32,5.5628564e-27,3.327979e-24,0
7.1357937e-12,0.99941623,0.0001463202,7.824438e-07,7.106253e-08,1.2761697e-05,8.019543e-07,5.9944323e-06,0.00041712294,2.2765384e-08,1
1.7375804e-31,0.0,9.173715e-16,2.3367408e-33,1.0,2.310609e-26,9.591985e-25,5.537791e-26,8.492866e-27,9.767315e-22,4
2.7936976e-16,6.4187264e-20,2.7048068e-09,1.6344772e-12,5.815242e-08,5.8291886e-16,1.4190757e-23,2.587939e-13,7.849913e-12,0.9999999,9
1.0,9.458167e-32,8.1965726e-11,1.04928365e-29,1.4829925e-15,2.213214e-21,8.0939666e-13,5.892006e-25,2.1840076e-24,1.1938286e-16,0
2.8750167e-27,1.18755015e-33,4.1419994e-34,5.300719e-12,4.0318918e-26,1.0,4.751782e-18,7.863811e-37,7.01743e-18,1.2091787e-15,5
2.8207845e-13,5.6216707e-12,4.3718518e-09,1.0066888e-07,0.0011321466,4.7073085e-11,5.337689e-16,1.7023479e-09,7.034522e-09,0.99886775,9
5.282409e-12,9.099905e-13,6.892396e-09,2.0459957e-08,1.9940547e-11,5.9362615e-12,4.6474214e-21,0.99999964,1.3976583e-08,3.4354733e-07,7
8.0355445e-28,6.732663e-38,9.661363e-12,4.3155447e-29,1.0,1.6476308e-26,3.543759e-19,1.3293436e-26,1.8110263e-25,8.6177266e-20,4
0.0,0.0,1.0,1.3042116e-29,1.4752343e-30,3.1508884e-33,1.3817038e-32,1.3023221e-22,6.9089898e-37,0.0,2
8.392841e-11,4.7446537e-08,3.2596256e-06,4.3551476e-10,1.6070374e-15,9.121157e-11,2.0740087e-11,6.871281e-13,0.99999666,5.2175934e-13,8
1.0,0.0,2.8988564e-14,0.0,3.7112802e-18,7.679568e-29,7.8464735e-19,1.0386654e-31,2.6798802e-28,2.4500265e-23,0
1.0979035e-12,5.6112566e-20,4.8332844e-13,2.8265742e-13,4.4965347e-08,4.7344328e-17,1.5868595e-24,3.7267932e-11,1.2076847e-12,1.0,9
0.0,2.6162577e-25,3.191511e-25,1.0,6.0019e-30,3.039334e-20,0.0,2.1760783e-20,3.8300688e-25,1.4030957e-21,3
6.6300626e-20,1.4748678e-16,1.0,6.46337e-13,1.8480865e-23,3.4938428e-17,1.5861442e-18,3.280508e-14,1.5778442e-13,3.0137894e-24,2
